id,doi,display_name,publication_year,type,cited_by_count,open_access__oa_status,host_venue__display_name,primary_location__source__display_name,primary_topic__display_name,primary_topic__field__display_name,primary_topic__subfield__display_name,biblio__volume,biblio__issue,biblio__first_page,biblio__last_page,fwci,authors,institutions,concepts_list,author_name,author_openalex_id
https://openalex.org/W4310588880,https://doi.org/10.1038/s41598-022-24901-3,Chronic gut inflammation impairs contextual control of fear,2022,article,3,gold,,Scientific Reports,Stress Responses and Cortisol,Neuroscience,Behavioral Neuroscience,12,1,,,0.44,Aaron J. Gruber; Chelsea E. Matisz; Minesh Patel; N.S. Hong; R. J. McDonald,University of Lethbridge,Anxiety; Biology; Context (archaeology); Fear conditioning; Freezing behavior; Immunology; Inflammation; Medicine; Paleontology; Proinflammatory cytokine; Psychiatry; Psychology,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4293254923,https://doi.org/10.3389/fnint.2022.884080,Cannabis use is associated with sexually dimorphic changes in executive control of visuospatial decision-making,2022,article,2,gold,,Frontiers in Integrative Neuroscience,Memory and Neural Mechanisms,Neuroscience,Cognitive Neuroscience,16,,,,0.254,Aaron J. Gruber; Allison B. Sekuler; Parker J. Banks; Patrick Bennett,Baycrest Hospital; McMaster University; University of Lethbridge; University of Toronto,Cognition; Cognitive flexibility; Cognitive psychology; Computer science; Covert; Developmental psychology; Executive functions; Flexibility (engineering); Go/no go; Linguistics; Machine learning; Mathematics; Neuroscience; Philosophy; Psychology; Statistics; Working memory,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4391659453,https://doi.org/10.1371/journal.pbio.3002521,Correction: Data-driven analyses of motor impairments in animal models of neurological disorders,2024,erratum,0,gold,,PLoS Biology,Mitochondrial Function and Pathology,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,22,2,e3002521,e3002521,,Aaron J. Gruber; Andrea Gómez Palacio Schjetnan; Artur Luczak; Behroo Mirza Agha; Edgar Bermudez-Contreras; Gerlinde A. S. Metz; Hardeep Singh Ryait; Ian Q. Whishaw; Jamshid Faraji; Jon B. Doan; Majid H. Mohajerani; Matthew Harvey,,Animal model; Biology; Cognitive psychology; Cognitive science; Endocrinology; Motor activity; Neuroscience; Psychology,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4399269839,https://doi.org/10.1101/2024.06.01.596905,A melancholy machine: simulated synapse loss induces depression-like behaviors in deep reinforcement learning,2024,preprint,0,green,,bioRxiv (Cold Spring Harbor Laboratory),Neural dynamics and brain function,Neuroscience,Cognitive Neuroscience,,,,,,Aaron J. Gruber; Daniel J. Devoe; Eric Chalmers; Robert J. McDonald; Santina Duarte; Xena Al-Hejji,Mount Royal University; University of Lethbridge,Artificial intelligence; Cognitive psychology; Computer science; Depression (economics); Economics; Keynesian economics; Neuroscience; Psychology; Reinforcement; Reinforcement learning; Social psychology; Synapse,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4400859167,https://doi.org/10.1038/s41380-024-02667-6,Integration of valence and conflict processing through cellular-field interactions in human subgenual cingulate during emotional face processing in treatment-resistant depression,2024,article,0,closed,,Molecular Psychiatry,Neural dynamics and brain function,Neuroscience,Cognitive Neuroscience,,,,,0.0,Aaron J. Gruber; Ana Paula Arantes; Darren L. Clark; Elliot C. Brown; Feng Luo; Linda Kim; M. Sohail Noor; Nicole A. Zalasky; Rajamannar Ramasubbu; Zelma H. T. Kiss,University of Calgary; University of Lethbridge,Anterior cingulate cortex; Clinical psychology; Cognition; Cognitive psychology; Depression (economics); Economics; Emotional valence; Face (sociological concept); Macroeconomics; Neuroscience; Physics; Psychology; Quantum mechanics; Social science; Sociology; Valence (chemistry),A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4401366910,https://doi.org/10.21203/rs.3.rs-4486754/v1,Chronic gut inflammation differentially modulates mitochondrial and antioxidant transcriptional programs in limbic brain structures,2024,preprint,0,green,,Research Square (Research Square),Tryptophan and brain disorders,Neuroscience,Biological Psychiatry,,,,,,Aaron J. Gruber; Athanasios Zovoilis; Chelsea E. Matisz; Kaylen BEEKMAN; Robert J SUTHERLAND; Travis Haight; Valérie Lapointe,University of Lethbridge,Biology; Central nervous system; Hippocampus; Immunology; Inflammation; Limbic system; Neuroscience; Nucleus accumbens,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4403152357,https://doi.org/10.1111/ejn.16558/v2/response1,"Author response for ""Psilocybin reduces functional correlation and the encoding of spatial information by neurons in mouse retrosplenial cortex""",2024,peer-review,0,closed,,,Psychedelics and Drug Studies,Psychology,Clinical Psychology,,,,,,Aaron J. Gruber; Artur Luczak; Bruce L. McNaughton; David P. Tomàs‐Cuesta; Ingrid M. Esteves; Majid H. Mohajerani; Victorita E. Ivan,,Cognitive psychology; Cortex (anatomy); Encoding (memory); Functional connectivity; Hallucinogen; Neuroscience; Psilocybin; Psychiatry; Psychology; Retrosplenial cortex,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4404121121,https://doi.org/10.3389/fncom.2024.1466364,Simulated synapse loss induces depression-like behaviors in deep reinforcement learning,2024,article,0,gold,,Frontiers in Computational Neuroscience,Treatment of Major Depression,Medicine,Pharmacology,18,,,,0.0,Aaron J. Gruber; Daniel J. Devoe; Eric Chalmers; Robert J. McDonald; Santina Duarte; Xena Al-Hejji,Mount Royal University; University of Lethbridge,Anhedonia; Artificial intelligence; Biology; Cognition; Cognitive psychology; Computer science; Context (archaeology); Dopamine; Internal medicine; Major depressive disorder; Medicine; Monoamine neurotransmitter; Neuroscience; Paleontology; Psychology; Receptor; Reinforcement; Reinforcement learning; Serotonin; Social psychology,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4309865426,https://doi.org/10.1038/s41598-022-24245-y,Acute gut inflammation reduces neural activity and spine maturity in hippocampus but not basolateral amygdala,2022,article,1,gold,,Scientific Reports,Stress Responses and Cortisol,Neuroscience,Behavioral Neuroscience,12,1,,,0.147,Aaron J. Gruber; Al‐Shaimaa F. Ahmed; Chelsea E. Matisz; Keith A. Sharkey; Lateece Griffin; Laurie E. Wallace; Nadia Semenoff; Parker McNabb; Robbin Gibb,University of Calgary; University of Lethbridge,Amygdala; Basolateral amygdala; Biology; Colitis; Dendritic spine; Endocrinology; Hippocampal formation; Hippocampus; Immunology; Inflammation; Neuroscience,A5044129448,https://openalex.org/A5044129448
https://openalex.org/W4386697433,https://doi.org/10.1101/2023.09.13.557619,Changes in functional connectivity preserve scale-free neuronal and behavioral dynamics,2023,preprint,0,green,,bioRxiv (Cold Spring Harbor Laboratory),Neural dynamics and brain function,Neuroscience,Cognitive Neuroscience,,,,,,Aaron J. Gruber; Anja Rabus; Davor Curic; Ingrid M. Esteves; Jörn Davidsen; Victorita E. Ivan,University of Calgary; University of Lethbridge,Biochemistry; Biological neural network; Biology; Computer network; Computer science; Consciousness; Discrete mathematics; Dynamic functional connectivity; Dynamics (music); Functional connectivity; Gene; Information flow; Information transmission; Linguistics; Mathematics; Nerve net; Network dynamics; Neuroscience; Pedagogy; Philosophy; Psychology; Resting state fMRI; Robustness (evolution),A5044129448,https://openalex.org/A5044129448
https://openalex.org/W3125006218,https://doi.org/10.1038/s41586-020-03180-w,Neuroprosthetic baroreflex controls haemodynamics after spinal cord injury,2021,article,138,green,,Nature,Spinal Cord Injury Research,Medicine,Pathology and Forensic Medicine,590,7845,308,314,20.318,Aaron A. Phillips; Achilleas Laskaratos; Andreas Rowald; Anthony V. Incognito; Arnaud Bichat; Berkeley Scott; Bita Vaseghi; Charlotte Moerman; Claudia Kathe; Eduardo Martin Moraud; Erwan Bézard; Fabien B. Wagner; Florian Fallegger; Giuseppe Schiavone; Grégoire Courtine; I. Rigby; Ileana Jelescu; Jan Elaine Soriano; Jimmy Ravier; Jocelyne Bloch; Jordan W. Squair; Jérôme Gandar; Kay Bartholdi; Laura McCracken; Loïs Mahe; Marco Capogrosso; Mark A. Anderson; Matthieu Gautier; Newton Cho; Nicholas Buse; Nicholas D. James; Nicolas Vachicouras; Philip J. Millar; Qin Li; Quentin Barraud; Rebecca Charbonneau; Rik Buschman; Robin Demesmaeker; Ryan E. Rosentreter; Salif Komi; Sean P. Dukelow; Steven K. Boyd; Stéphanie P. Lacour; Timothy Denison; Xiaoyang Kang; Yunlong Cheng; Zoe K. Sarafis,Alberta Bone and Joint Health Institute; Libin Cardiovascular Institute of Alberta; Medtronic (United States); Motac Neuroscience (United Kingdom); Science Oxford; University of Calgary; University of Fribourg; University of Guelph; University of Lausanne; University of Oxford; École Polytechnique Fédérale de Lausanne,Afferent; Anesthesia; Baroreflex; Biology; Blood pressure; Context (archaeology); Efferent; Functional electrical stimulation; Heart rate; Hemodynamics; Internal medicine; Medicine; Neuroscience; Paleontology; Psychology; Spinal cord; Spinal cord injury; Stimulation,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W3165025201,https://doi.org/10.46292/sci2702-23,International Standards to document Autonomic Function following SCI (ISAFSCI),2021,article,85,green,,Topics in Spinal Cord Injury Rehabilitation,Heart Rate Variability and Autonomic Control,Medicine,Cardiology and Cardiovascular Medicine,27,2,23,49,11.986,Aaron A. Phillips; Andrei V. Krassioukov; Chloe Slocum; Daniel Graves; Ellen Merete Hagen; Fin Biering‐Sørensen; Gianna M. Rodriguez; James Hamer; James R. Wilson; Jean-Gabriel Previnaire; Jill M. Wecht; John P. Handrakis; Klaus Krogh; Marcalee Alexander; Michael Kennelly; Michele Trbovich; Nan Liu; Stacy Elliott; Stephen L. McKenna; Stephen P. Burns; Todd A. Linsenmeyer,"Aarhus University Hospital; American Spinal Injury Association; Bronx Veterans Medical Research Foundation; Case Western Reserve University; Copenhagen University Hospital; Fondation Hopale; GF Strong Rehabilitation Centre; Harvard University; Icahn School of Medicine at Mount Sinai; International Collaboration On Repair Discoveries; James J. Peters VA Medical Center; Libin Cardiovascular Institute of Alberta; MetroHealth; Michigan Medicine; National Hospital for Neurology and Neurosurgery; New York Institute of Technology; Peking University; Peking University Third Hospital; Rigshospitalet; Rutgers New Jersey Medical School; Rutgers, The State University of New Jersey; Santa Clara Valley Medical Center; South Texas Veterans Health Care System; Spaulding Rehabilitation Hospital; Stanford University; The University of Texas Health Science Center at San Antonio; Thomas Jefferson University; University College London; University of Alabama at Birmingham; University of British Columbia; University of Calgary; University of Copenhagen; University of Washington; VA Puget Sound Health Care System; Vancouver Coastal Health",Autonomic function; Biology; Blood pressure; Evolutionary biology; Function (biology); Heart rate; Heart rate variability; Internal medicine; Medicine; Physical medicine and rehabilitation; Physical therapy,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4400031926,https://doi.org/10.1016/j.jacbts.2024.04.011,Reduced Stroke Volume and Brain Perfusion Drive Postural Hyperventilation in Postural Orthostatic Tachycardia Syndrome,2024,article,8,gold,,JACC Basic to Translational Science,Cardiovascular Syncope and Autonomic Disorders,Medicine,Surgery,9,8,939,953,7.895,Aaron A. Phillips; Anthony V. Incognito; Jacquie Baker; Keith A. Sharkey; Richard J. A. Wilson; Robert S. Sheldon; Satish R. Raj; Shaun Ranada,Alberta Children's Hospital; Libin Cardiovascular Institute of Alberta; University of Calgary; Vanderbilt University Medical Center,Anesthesia; Blood pressure; Cardiology; Ejection fraction; Engineering; Heart failure; Hyperventilation; Internal medicine; Mechanical engineering; Medicine; Orthostatic intolerance; Orthostatic vital signs; Physical medicine and rehabilitation; Postural Orthostatic Tachycardia Syndrome; Stroke (engine); Stroke volume,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4221068443,https://doi.org/10.1038/s41598-022-07927-5,A national survey of physical activity after spinal cord injury,2022,article,25,gold,,Scientific Reports,Spinal Cord Injury Research,Medicine,Pathology and Forensic Medicine,12,1,,,4.597,Aaron A. Phillips; Bita Vaseghi; Carolyn A. Emery; Christopher J. Grant; Jacquelyn J. Cragg; Jan Elaine Soriano; Jennifer Thompson; Jordan W. Squair; Kelly A. Larkin-Kaiser; Rafael D. Sanguinetti; Rebecca Charbonneau; Željko Dujić,Foothills Medical Centre; International Collaboration On Repair Discoveries; Libin Cardiovascular Institute of Alberta; University of British Columbia; University of Calgary; University of Split,Medicine; Physical medicine and rehabilitation; Psychiatry; Spinal cord; Spinal cord injury,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4401432966,https://doi.org/10.1177/0271678x241270452,Neurovascular coupling methods in healthy individuals using transcranial doppler ultrasonography: A systematic review and consensus agreement,2024,review,7,closed,,Journal of Cerebral Blood Flow & Metabolism,Cerebrovascular and Carotid Artery Diseases,Medicine,Pulmonary and Respiratory Medicine,44,12,1409,1429,1.836,A. Lester; Aaron A. Phillips; Afzaa Altaf; Andrea Lecchini‐Visintini; Bert Bond; Damian M. Bailey; E A Hills; Elsa Manquat; Farhaana BS Surti; Gabriel Dias Rodrigues; Georgios D. Mitsis; James Ball; Jatinder S. Minhas; Jia Liu; Joel S. Burma; Jonathan D. Smirl; Karen J. Mullinger; Lucy Beishon; Martín Müller; Matthew Green; Michael Pizzi; Nathalie Nasr; Pedro Paulo da Silva Soares; Pranav Ramesh; Prokopis C. Prokopiou; Rehan T. Junejo; Ryan L. Hoiland; Samuel J. E. Lucas; Steve Mayhew; Thompson Robinson; Timo Klein,Aston University; Athinoula A. Martinos Center for Biomedical Imaging; British Heart Foundation; Glenfield Hospital; Harvard University; Hôpital Lariboisière; Luzerner Kantonsspital; Manchester Metropolitan University; Massachusetts General Hospital; McGill University; NIHR Leicester Biomedical Research Centre; Shenzhen Institutes of Advanced Technology; Universidade Federal Fluminense; University of Birmingham; University of British Columbia; University of Calgary; University of Exeter; University of Florida; University of Leicester; University of Milan; University of Nottingham; University of Rostock; University of South Wales; University of Southampton; Université de Poitiers; Vancouver General Hospital,Cardiology; Cerebral blood flow; Checklist; Cognitive psychology; Internal medicine; Ischemia; Medicine; Middle cerebral artery; Neurovascular bundle; Physical medicine and rehabilitation; Psychology; Supine position; Surgery; Transcranial Doppler,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4282914211,https://doi.org/10.1038/s41393-022-00822-w,The safety of epidural spinal cord stimulation to restore function after spinal cord injury: post-surgical complications and incidence of cardiovascular events,2022,article,15,closed,,Spinal Cord,Spinal Cord Injury Research,Medicine,Pathology and Forensic Medicine,60,10,903,910,2.873,Aaron A. Phillips; Andrei V. Krassioukov; Ann M. Parr; Caleb Hoover; David Darrow; Isabela Peña Pino; Jan Elaine Soriano; Mark Cahalan; Matthias Walter; Théoden I. Netoff; Tom E. Nightingale; Tristan W. Dorey; Uzma Samadani; Zixi Zhao,Hennepin County Medical Center; International Collaboration On Repair Discoveries; Libin Cardiovascular Institute of Alberta; University of Birmingham; University of British Columbia; University of Calgary; University of Minnesota,Anesthesia; Incidence (geometry); Medicine; Optics; Physics; Psychiatry; Spinal cord; Spinal cord injury; Spinal cord stimulation; Spinal cord stimulator; Surgery,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4308604951,https://doi.org/10.1161/circresaha.122.321631,The Effect of a Neuronal Nitric Oxide Synthase Inhibitor on Neurovascular Regulation in Humans,2022,article,14,hybrid,,Circulation Research,Traumatic Brain Injury and Neurovascular Disturbances,Medicine,Neurology,131,12,952,961,2.215,Aaron A. Phillips; Ajay M. Shah; Ali B. Roomi; Grant R. Gordon; Jan Elaine Soriano; Kevin O’Gallagher; Phil Chowienczyk; Roman Roy; Ryan E. Rosentreter; Saqib Saleem; Satish R. Raj; Tyler Lam,British Heart Foundation; COMSATS University Islamabad; Guy's and St Thomas' NHS Foundation Trust; King's College London; Libin Cardiovascular Institute of Alberta; University of Calgary,Anesthesia; Cardiology; Cerebral arteries; Cerebral blood flow; Cerebral circulation; Endocrinology; Internal medicine; Ischemia; Medicine; Middle cerebral artery; Nitric oxide; Nitric oxide synthase; Posterior cerebral artery,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4220884060,https://doi.org/10.1161/hypertensionaha.121.18580,Mitigating Initial Orthostatic Hypotension: Mechanistic Roles of Muscle Contraction Versus Sympathetic Activation,2022,article,12,bronze,,Hypertension,Cardiovascular Syncope and Autonomic Disorders,Medicine,Surgery,79,3,638,647,3.326,Aaron A. Phillips; Derek V. Exner; Juliana Grael Jorge; Karolina Kogut; Kate M. Bourne; Lucy Y. Lei; Mary Runté; Matthew G. Lloyd; Nasia A. Sheikh; Robert S. Sheldon; Satish R. Raj; Shaun Ranada,Libin Cardiovascular Institute of Alberta; University of Calgary; University of Lethbridge; Vanderbilt University Medical Center,Anesthesia; Blood pressure; Cardiology; Cold pressor test; Heart rate; Internal medicine; Medicine; Orthostatic vital signs; Reflex; Stimulation; Vascular resistance,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W3134688090,https://doi.org/10.1136/jim-2021-001800,Ambulatory Cardiology Telemedicine: A Large Academic Pediatric Center Experience,2021,article,15,closed,,Journal of Investigative Medicine,Telemedicine and Telehealth Implementation,Medicine,"Public Health, Environmental and Occupational Health",69,7,1372,1376,2.888,Aaron A. Phillips; Ashraf S. Harahsheh; Christina Waggaman; Craig Sable; James E. Bost; Shireen M. Atabaki,Children's National; George Washington University,Ambulatory; Business; Coronavirus disease 2019 (COVID-19); Disease; Economic growth; Economics; Emergency medicine; Family medicine; Finance; Health care; Infectious disease (medical specialty); Internal medicine; Medical emergency; Medicine; Payment; Reimbursement; Retrospective cohort study; Telemedicine,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4386103058,https://doi.org/10.1016/j.apmr.2023.08.006,"The Clinical Relevance of Autonomic Dysfunction, Cerebral Hemodynamics, and Sleep Interactions in Individuals Living With SCI",2023,article,6,closed,,Archives of Physical Medicine and Rehabilitation,Spinal Cord Injury Research,Medicine,Pathology and Forensic Medicine,105,1,166,176,2.042,Aaron A. Phillips; Fei Zhao; Gino S. Panza; Jason H. Mateika; Jill M. Wecht; M. Safwan Badr; Mark S. Nash; Nora E. Fritz; Sue Ann Sisto; Tom E. Nightingale; Wenjie Ji,"American Physical Therapy Association; Icahn School of Medicine at Mount Sinai; International Collaboration On Repair Discoveries; James J. Peters VA Medical Center; John D. Dingell VA Medical Center; Neurological Surgery; University at Buffalo, State University of New York; University of Birmingham; University of British Columbia; University of Calgary; University of Miami; Wayne State University",Cardiology; Hemodynamics; Medicine; Physical medicine and rehabilitation; Physical therapy; Psychiatry; Psychology; Rehabilitation; Spinal cord; Spinal cord injury,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4406240433,https://doi.org/10.1016/j.echo.2025.01.004,Establishing dosing parameters for the use of maternal hyperoxygenation to affect fetal cardiovascular physiology,2025,article,0,closed,,Journal of the American Society of Echocardiography,Neonatal Respiratory Health Research,Medicine,Pulmonary and Respiratory Medicine,,,,,0.0,Aaron A. Phillips; Adam Frymoyer; Katie Jo Stauffer; Kelly Thorson; Megha D. Tandel; Michelle Kaplinski; Sandra L. Moon; Shiraz A. Maskatia; Theresa A. Tacy; Virginia D. Winn; Yingjie Weng,Stanford Medicine,Affect (linguistics); Biology; Dosing; Fetus; Genetics; Intensive care medicine; Internal medicine; Linguistics; Medicine; Philosophy; Physiology; Pregnancy,A5022853965,https://openalex.org/A5022853965
https://openalex.org/W4407926899,https://doi.org/10.1007/s10286-025-01119-7,Effects of neck compression on chemoreflex sensitivity and cardiorespiratory hemodynamics in patients with postural orthostatic tachycardia syndrome (POTS),2025,letter,0,closed,,Clinical Autonomic Research,Cardiovascular Syncope and Autonomic Disorders,Medicine,Surgery,,,,,,Aaron A. Phillips; Chris Wong; Heather Edgell; Jacquie Baker; Kavithra Karalasingham; Richard J. A. Wilson; Robert S. Sheldon; Satish R. Raj; Shaun Ranada,Libin Cardiovascular Institute of Alberta; University of Calgary; Université Bourgogne Franche-Comté; Vanderbilt University Medical Center; York University,Anesthesia; Blood pressure; Cardiology; Cardiorespiratory fitness; Heart rate; Hemodynamics; Internal medicine; Medicine; Neurology; Orthostatic intolerance; Orthostatic vital signs; Postural Orthostatic Tachycardia Syndrome; Psychiatry; Tachycardia; Tilt table test,A5022853965,https://openalex.org/A5022853965
