[2025-10-06 06:52:48,203] INFO: Logging to data/logs/fetch_author_metrics_20251006_065248.log
[2025-10-06 06:52:49,019] WARNING: HTTP 429 from https://api.openalex.org/authors/A5032434642; retrying (attempt 1/3)
[2025-10-06 06:53:41,737] WARNING: HTTP 429 from https://api.openalex.org/authors/A5086794301; retrying (attempt 1/3)
[2025-10-06 06:53:43,459] WARNING: HTTP 429 from https://api.openalex.org/authors/A5038269708; retrying (attempt 1/3)
[2025-10-06 06:53:45,219] WARNING: HTTP 429 from https://api.openalex.org/authors/A5016918343; retrying (attempt 1/3)
[2025-10-06 06:53:46,893] WARNING: HTTP 429 from https://api.openalex.org/authors/A5056268232; retrying (attempt 1/3)
[2025-10-06 06:53:48,514] WARNING: HTTP 429 from https://api.openalex.org/authors/A5073519432; retrying (attempt 1/3)
[2025-10-06 06:53:50,129] WARNING: HTTP 429 from https://api.openalex.org/authors/A5078690547; retrying (attempt 1/3)
[2025-10-06 06:53:51,745] WARNING: HTTP 429 from https://api.openalex.org/authors/A5052960954; retrying (attempt 1/3)
[2025-10-06 06:53:53,389] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047889505; retrying (attempt 1/3)
[2025-10-06 06:53:55,215] WARNING: HTTP 429 from https://api.openalex.org/authors/A5089447139; retrying (attempt 1/3)
[2025-10-06 06:53:56,892] WARNING: HTTP 429 from https://api.openalex.org/authors/A5004570381; retrying (attempt 1/3)
[2025-10-06 06:53:58,554] WARNING: HTTP 429 from https://api.openalex.org/authors/A5058961465; retrying (attempt 1/3)
[2025-10-06 06:54:00,145] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040629724; retrying (attempt 1/3)
[2025-10-06 06:54:02,032] WARNING: HTTP 429 from https://api.openalex.org/authors/A5081534364; retrying (attempt 1/3)
[2025-10-06 06:54:03,696] WARNING: HTTP 429 from https://api.openalex.org/authors/A5085885242; retrying (attempt 1/3)
[2025-10-06 06:54:05,371] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020846647; retrying (attempt 1/3)
[2025-10-06 06:54:07,139] WARNING: HTTP 429 from https://api.openalex.org/authors/A5025535139; retrying (attempt 1/3)
[2025-10-06 06:54:08,725] WARNING: HTTP 429 from https://api.openalex.org/authors/A5037446538; retrying (attempt 1/3)
[2025-10-06 06:54:10,456] WARNING: HTTP 429 from https://api.openalex.org/authors/A5026342507; retrying (attempt 1/3)
[2025-10-06 06:54:12,326] WARNING: HTTP 429 from https://api.openalex.org/authors/A5030819751; retrying (attempt 1/3)
[2025-10-06 06:54:14,041] WARNING: HTTP 429 from https://api.openalex.org/authors/A5012803921; retrying (attempt 1/3)
[2025-10-06 06:54:15,789] WARNING: HTTP 429 from https://api.openalex.org/authors/A5033658872; retrying (attempt 1/3)
[2025-10-06 06:54:17,450] WARNING: HTTP 429 from https://api.openalex.org/authors/A5088631929; retrying (attempt 1/3)
[2025-10-06 06:54:19,158] WARNING: HTTP 429 from https://api.openalex.org/authors/A5039938481; retrying (attempt 1/3)
[2025-10-06 06:54:20,768] WARNING: HTTP 429 from https://api.openalex.org/authors/A5090948337; retrying (attempt 1/3)
[2025-10-06 06:54:22,387] WARNING: HTTP 429 from https://api.openalex.org/authors/A5051740345; retrying (attempt 1/3)
[2025-10-06 06:54:23,997] WARNING: HTTP 429 from https://api.openalex.org/authors/A5091831570; retrying (attempt 1/3)
[2025-10-06 06:54:25,590] WARNING: HTTP 429 from https://api.openalex.org/authors/A5113991585; retrying (attempt 1/3)
[2025-10-06 06:54:27,184] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020752963; retrying (attempt 1/3)
[2025-10-06 06:54:28,823] WARNING: HTTP 429 from https://api.openalex.org/authors/A5059343766; retrying (attempt 1/3)
[2025-10-06 06:54:30,471] WARNING: HTTP 429 from https://api.openalex.org/authors/A5079971775; retrying (attempt 1/3)
[2025-10-06 06:54:32,121] WARNING: HTTP 429 from https://api.openalex.org/authors/A5028544620; retrying (attempt 1/3)
[2025-10-06 06:54:33,828] WARNING: HTTP 429 from https://api.openalex.org/authors/A5051189653; retrying (attempt 1/3)
[2025-10-06 06:54:35,603] WARNING: HTTP 429 from https://api.openalex.org/authors/A5049942575; retrying (attempt 1/3)
[2025-10-06 06:54:37,193] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047750981; retrying (attempt 1/3)
[2025-10-06 06:54:38,813] WARNING: HTTP 429 from https://api.openalex.org/authors/A5017039080; retrying (attempt 1/3)
[2025-10-06 06:54:40,420] WARNING: HTTP 429 from https://api.openalex.org/authors/A5027618274; retrying (attempt 1/3)
[2025-10-06 06:54:42,009] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007299999; retrying (attempt 1/3)
[2025-10-06 06:54:43,616] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080336447; retrying (attempt 1/3)
[2025-10-06 06:54:45,288] WARNING: HTTP 429 from https://api.openalex.org/authors/A5091534224; retrying (attempt 1/3)
[2025-10-06 06:54:46,928] WARNING: HTTP 429 from https://api.openalex.org/authors/A5004589346; retrying (attempt 1/3)
[2025-10-06 06:54:48,527] WARNING: HTTP 429 from https://api.openalex.org/authors/A5044678802; retrying (attempt 1/3)
[2025-10-06 06:54:50,198] WARNING: HTTP 429 from https://api.openalex.org/authors/A5001265052; retrying (attempt 1/3)
[2025-10-06 06:54:51,887] WARNING: HTTP 429 from https://api.openalex.org/authors/A5077160641; retrying (attempt 1/3)
[2025-10-06 06:54:53,486] WARNING: HTTP 429 from https://api.openalex.org/authors/A5108593123; retrying (attempt 1/3)
[2025-10-06 06:54:55,109] WARNING: HTTP 429 from https://api.openalex.org/authors/A5025539799; retrying (attempt 1/3)
[2025-10-06 06:54:56,875] WARNING: HTTP 429 from https://api.openalex.org/authors/A5045975170; retrying (attempt 1/3)
[2025-10-06 06:54:58,489] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007275052; retrying (attempt 1/3)
[2025-10-06 06:55:00,246] WARNING: HTTP 429 from https://api.openalex.org/authors/A5103445132; retrying (attempt 1/3)
[2025-10-06 06:55:01,871] WARNING: HTTP 429 from https://api.openalex.org/authors/A5089472063; retrying (attempt 1/3)
[2025-10-06 06:55:03,478] WARNING: HTTP 429 from https://api.openalex.org/authors/A5017410574; retrying (attempt 1/3)
[2025-10-06 06:55:05,102] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007871968; retrying (attempt 1/3)
[2025-10-06 06:55:08,167] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020883830; retrying (attempt 1/3)
[2025-10-06 06:55:11,180] WARNING: HTTP 429 from https://api.openalex.org/authors/A5060649045; retrying (attempt 1/3)
[2025-10-06 06:55:12,824] WARNING: HTTP 429 from https://api.openalex.org/authors/A5053531265; retrying (attempt 1/3)
[2025-10-06 06:55:14,431] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047635281; retrying (attempt 1/3)
[2025-10-06 06:55:16,150] WARNING: HTTP 429 from https://api.openalex.org/authors/A5014311520; retrying (attempt 1/3)
[2025-10-06 06:55:17,780] WARNING: HTTP 429 from https://api.openalex.org/authors/A5062573886; retrying (attempt 1/3)
[2025-10-06 06:55:19,406] WARNING: HTTP 429 from https://api.openalex.org/authors/A5009420263; retrying (attempt 1/3)
[2025-10-06 06:55:21,104] WARNING: HTTP 429 from https://api.openalex.org/authors/A5033863509; retrying (attempt 1/3)
[2025-10-06 06:55:22,861] WARNING: HTTP 429 from https://api.openalex.org/authors/A5032434642; retrying (attempt 1/3)
[2025-10-06 06:55:24,587] WARNING: HTTP 429 from https://api.openalex.org/authors/A5055195949; retrying (attempt 1/3)
[2025-10-06 06:55:26,224] WARNING: HTTP 429 from https://api.openalex.org/authors/A5018738783; retrying (attempt 1/3)
[2025-10-06 06:55:28,034] WARNING: HTTP 429 from https://api.openalex.org/authors/A5006697889; retrying (attempt 1/3)
[2025-10-06 06:55:29,684] WARNING: HTTP 429 from https://api.openalex.org/authors/A5034431038; retrying (attempt 1/3)
[2025-10-06 06:55:31,503] WARNING: HTTP 429 from https://api.openalex.org/authors/A5081057604; retrying (attempt 1/3)
[2025-10-06 06:55:33,109] WARNING: HTTP 429 from https://api.openalex.org/authors/A5029497455; retrying (attempt 1/3)
[2025-10-06 06:55:34,796] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040737946; retrying (attempt 1/3)
[2025-10-06 06:55:36,454] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047857657; retrying (attempt 1/3)
[2025-10-06 06:55:38,113] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047768590; retrying (attempt 1/3)
[2025-10-06 06:55:39,802] WARNING: HTTP 429 from https://api.openalex.org/authors/A5119575881; retrying (attempt 1/3)
[2025-10-06 06:55:41,505] WARNING: HTTP 429 from https://api.openalex.org/authors/A5072648015; retrying (attempt 1/3)
[2025-10-06 06:55:43,153] WARNING: HTTP 429 from https://api.openalex.org/authors/A5010158313; retrying (attempt 1/3)
[2025-10-06 06:55:44,757] WARNING: HTTP 429 from https://api.openalex.org/authors/A5046228493; retrying (attempt 1/3)
[2025-10-06 06:55:46,446] WARNING: HTTP 429 from https://api.openalex.org/authors/A5064122145; retrying (attempt 1/3)
[2025-10-06 06:55:48,166] WARNING: HTTP 429 from https://api.openalex.org/authors/A5104729599; retrying (attempt 1/3)
[2025-10-06 06:55:49,763] WARNING: HTTP 429 from https://api.openalex.org/authors/A5111897215; retrying (attempt 1/3)
[2025-10-06 06:55:51,481] WARNING: HTTP 429 from https://api.openalex.org/authors/A5043374336; retrying (attempt 1/3)
[2025-10-06 06:55:53,152] WARNING: HTTP 429 from https://api.openalex.org/authors/A5029020099; retrying (attempt 1/3)
[2025-10-06 06:55:54,850] WARNING: HTTP 429 from https://api.openalex.org/authors/A5021790272; retrying (attempt 1/3)
[2025-10-06 06:55:56,472] WARNING: HTTP 429 from https://api.openalex.org/authors/A5043980773; retrying (attempt 1/3)
[2025-10-06 06:55:58,091] WARNING: HTTP 429 from https://api.openalex.org/authors/A5028866097; retrying (attempt 1/3)
[2025-10-06 06:55:59,771] WARNING: HTTP 429 from https://api.openalex.org/authors/A5037646295; retrying (attempt 1/3)
[2025-10-06 06:56:01,413] WARNING: HTTP 429 from https://api.openalex.org/authors/A5012730971; retrying (attempt 1/3)
[2025-10-06 06:56:03,030] WARNING: HTTP 429 from https://api.openalex.org/authors/A5057442349; retrying (attempt 1/3)
[2025-10-06 06:56:04,834] WARNING: HTTP 429 from https://api.openalex.org/authors/A5013102238; retrying (attempt 1/3)
[2025-10-06 06:56:06,564] WARNING: HTTP 429 from https://api.openalex.org/authors/A5074856449; retrying (attempt 1/3)
[2025-10-06 06:56:08,202] WARNING: HTTP 429 from https://api.openalex.org/authors/A5009578582; retrying (attempt 1/3)
[2025-10-06 06:56:09,829] WARNING: HTTP 429 from https://api.openalex.org/authors/A5014286682; retrying (attempt 1/3)
[2025-10-06 06:56:11,441] WARNING: HTTP 429 from https://api.openalex.org/authors/A5003089352; retrying (attempt 1/3)
[2025-10-06 06:56:13,032] WARNING: HTTP 429 from https://api.openalex.org/authors/A5110918587; retrying (attempt 1/3)
[2025-10-06 06:56:14,633] WARNING: HTTP 429 from https://api.openalex.org/authors/A5029643902; retrying (attempt 1/3)
[2025-10-06 06:56:16,264] WARNING: HTTP 429 from https://api.openalex.org/authors/A5086794301; retrying (attempt 1/3)
[2025-10-06 06:56:18,011] WARNING: HTTP 429 from https://api.openalex.org/authors/A5038269708; retrying (attempt 1/3)
[2025-10-06 06:56:19,664] WARNING: HTTP 429 from https://api.openalex.org/authors/A5016918343; retrying (attempt 1/3)
[2025-10-06 06:56:21,300] WARNING: HTTP 429 from https://api.openalex.org/authors/A5056268232; retrying (attempt 1/3)
[2025-10-06 06:56:22,979] WARNING: HTTP 429 from https://api.openalex.org/authors/A5073519432; retrying (attempt 1/3)
[2025-10-06 06:56:24,872] WARNING: HTTP 429 from https://api.openalex.org/authors/A5078690547; retrying (attempt 1/3)
[2025-10-06 06:56:26,549] WARNING: HTTP 429 from https://api.openalex.org/authors/A5052960954; retrying (attempt 1/3)
[2025-10-06 06:56:28,247] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047889505; retrying (attempt 1/3)
[2025-10-06 06:56:29,912] WARNING: HTTP 429 from https://api.openalex.org/authors/A5089447139; retrying (attempt 1/3)
[2025-10-06 06:56:31,617] WARNING: HTTP 429 from https://api.openalex.org/authors/A5004570381; retrying (attempt 1/3)
[2025-10-06 06:56:33,234] WARNING: HTTP 429 from https://api.openalex.org/authors/A5058961465; retrying (attempt 1/3)
[2025-10-06 06:56:34,996] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040629724; retrying (attempt 1/3)
[2025-10-06 06:56:36,601] WARNING: HTTP 429 from https://api.openalex.org/authors/A5081534364; retrying (attempt 1/3)
[2025-10-06 06:56:38,201] WARNING: HTTP 429 from https://api.openalex.org/authors/A5085885242; retrying (attempt 1/3)
[2025-10-06 06:56:39,890] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020846647; retrying (attempt 1/3)
[2025-10-06 06:56:41,482] WARNING: HTTP 429 from https://api.openalex.org/authors/A5025535139; retrying (attempt 1/3)
[2025-10-06 06:56:43,096] WARNING: HTTP 429 from https://api.openalex.org/authors/A5037446538; retrying (attempt 1/3)
[2025-10-06 06:56:44,761] WARNING: HTTP 429 from https://api.openalex.org/authors/A5026342507; retrying (attempt 1/3)
[2025-10-06 06:56:46,410] WARNING: HTTP 429 from https://api.openalex.org/authors/A5030819751; retrying (attempt 1/3)
[2025-10-06 06:56:48,006] WARNING: HTTP 429 from https://api.openalex.org/authors/A5012803921; retrying (attempt 1/3)
[2025-10-06 06:56:49,659] WARNING: HTTP 429 from https://api.openalex.org/authors/A5033658872; retrying (attempt 1/3)
[2025-10-06 06:56:51,294] WARNING: HTTP 429 from https://api.openalex.org/authors/A5088631929; retrying (attempt 1/3)
[2025-10-06 06:56:52,989] WARNING: HTTP 429 from https://api.openalex.org/authors/A5039938481; retrying (attempt 1/3)
[2025-10-06 06:56:54,614] WARNING: HTTP 429 from https://api.openalex.org/authors/A5090948337; retrying (attempt 1/3)
[2025-10-06 06:56:56,290] WARNING: HTTP 429 from https://api.openalex.org/authors/A5051740345; retrying (attempt 1/3)
[2025-10-06 06:56:57,886] WARNING: HTTP 429 from https://api.openalex.org/authors/A5091831570; retrying (attempt 1/3)
[2025-10-06 06:56:59,483] WARNING: HTTP 429 from https://api.openalex.org/authors/A5113991585; retrying (attempt 1/3)
[2025-10-06 06:57:01,073] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020752963; retrying (attempt 1/3)
[2025-10-06 06:57:02,671] WARNING: HTTP 429 from https://api.openalex.org/authors/A5059343766; retrying (attempt 1/3)
[2025-10-06 06:57:04,265] WARNING: HTTP 429 from https://api.openalex.org/authors/A5079971775; retrying (attempt 1/3)
[2025-10-06 06:57:05,861] WARNING: HTTP 429 from https://api.openalex.org/authors/A5028544620; retrying (attempt 1/3)
[2025-10-06 06:57:07,452] WARNING: HTTP 429 from https://api.openalex.org/authors/A5051189653; retrying (attempt 1/3)
[2025-10-06 06:57:09,055] WARNING: HTTP 429 from https://api.openalex.org/authors/A5049942575; retrying (attempt 1/3)
[2025-10-06 06:57:10,703] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047750981; retrying (attempt 1/3)
[2025-10-06 06:57:12,312] WARNING: HTTP 429 from https://api.openalex.org/authors/A5017039080; retrying (attempt 1/3)
[2025-10-06 06:57:13,931] WARNING: HTTP 429 from https://api.openalex.org/authors/A5027618274; retrying (attempt 1/3)
[2025-10-06 06:57:15,640] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007299999; retrying (attempt 1/3)
[2025-10-06 06:57:17,255] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080336447; retrying (attempt 1/3)
[2025-10-06 06:57:18,851] WARNING: HTTP 429 from https://api.openalex.org/authors/A5091534224; retrying (attempt 1/3)
[2025-10-06 06:57:20,645] WARNING: HTTP 429 from https://api.openalex.org/authors/A5004589346; retrying (attempt 1/3)
[2025-10-06 06:57:22,283] WARNING: HTTP 429 from https://api.openalex.org/authors/A5044678802; retrying (attempt 1/3)
[2025-10-06 06:57:23,939] WARNING: HTTP 429 from https://api.openalex.org/authors/A5001265052; retrying (attempt 1/3)
[2025-10-06 06:57:25,674] WARNING: HTTP 429 from https://api.openalex.org/authors/A5077160641; retrying (attempt 1/3)
[2025-10-06 06:57:27,294] WARNING: HTTP 429 from https://api.openalex.org/authors/A5108593123; retrying (attempt 1/3)
[2025-10-06 06:57:28,889] WARNING: HTTP 429 from https://api.openalex.org/authors/A5025539799; retrying (attempt 1/3)
[2025-10-06 06:57:30,525] WARNING: HTTP 429 from https://api.openalex.org/authors/A5045975170; retrying (attempt 1/3)
[2025-10-06 06:57:32,257] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007275052; retrying (attempt 1/3)
[2025-10-06 06:57:33,874] WARNING: HTTP 429 from https://api.openalex.org/authors/A5103445132; retrying (attempt 1/3)
[2025-10-06 06:57:35,507] WARNING: HTTP 429 from https://api.openalex.org/authors/A5089472063; retrying (attempt 1/3)
[2025-10-06 06:57:37,230] WARNING: HTTP 429 from https://api.openalex.org/authors/A5017410574; retrying (attempt 1/3)
[2025-10-06 06:57:38,875] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007871968; retrying (attempt 1/3)
[2025-10-06 06:57:40,568] WARNING: HTTP 429 from https://api.openalex.org/authors/A5108792258; retrying (attempt 1/3)
[2025-10-06 06:57:42,172] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020883830; retrying (attempt 1/3)
[2025-10-06 06:57:43,825] WARNING: HTTP 429 from https://api.openalex.org/authors/A5079784273; retrying (attempt 1/3)
[2025-10-06 06:57:45,416] WARNING: HTTP 429 from https://api.openalex.org/authors/A5060649045; retrying (attempt 1/3)
[2025-10-06 06:57:47,031] WARNING: HTTP 429 from https://api.openalex.org/authors/A5053531265; retrying (attempt 1/3)
[2025-10-06 06:57:48,676] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047635281; retrying (attempt 1/3)
[2025-10-06 06:57:50,382] WARNING: HTTP 429 from https://api.openalex.org/authors/A5014311520; retrying (attempt 1/3)
[2025-10-06 06:57:51,979] WARNING: HTTP 429 from https://api.openalex.org/authors/A5062573886; retrying (attempt 1/3)
[2025-10-06 06:57:53,572] WARNING: HTTP 429 from https://api.openalex.org/authors/A5009420263; retrying (attempt 1/3)
[2025-10-06 06:57:55,195] INFO: [diff] H_index: 0 rows changed; total delta = 0.0
[2025-10-06 06:57:55,196] INFO: [diff] I10_index: 0 rows changed; total delta = 0.0
[2025-10-06 06:57:55,196] INFO: [diff] Works_count: 0 rows changed; total delta = 0.0
[2025-10-06 06:57:55,197] INFO: [diff] Total_citations: 1 rows changed; total delta = 19.0
[2025-10-06 06:57:55,201] INFO: [ok] Wrote: data/roster_with_metrics.csv
